Azimuth/deg,Zenith/deg
240.5,72.441
240.52,73.912
239.12,69.454
239.15,70.941
239.15,72.42
239.12,73.89
237.87,69.434
237.86,70.92
237.81,72.398
237.73,73.867
236.63,69.415
236.57,70.899
236.47,72.375
236.33,73.842
235.39,69.398
235.27,70.879
235.12,72.352
234.94,73.817
234.15,69.381
233.98,70.859
233.78,72.329
233.54,73.79
232.91,69.366
232.69,70.839
232.43,72.305
232.15,73.763
231.67,69.352
231.4,70.82
231.09,72.281
230.75,73.734
230.43,69.339
230.1,70.801
229.75,72.257
229.36,73.704
229.19,69.328
228.81,70.783
228.4,72.232
227.97,73.672
227.95,69.318
227.52,70.765
227.06,72.206
226.57,73.64
226.71,69.308
226.23,70.748
225.72,72.181
225.18,73.606
225.46,69.3
224.93,70.731
224.38,72.155
223.79,73.572
224.22,69.293
223.64,70.714
223.03,72.128
222.39,73.536
222.98,69.288
222.35,70.697
221.69,72.102
221,73.499
221.73,69.283
221.05,70.681
220.35,72.074
219.61,73.461
220.49,69.28
219.76,70.666
219.01,72.047
218.22,73.421
219.24,69.278
218.47,70.651
217.66,72.019
216.83,73.381
218,69.276
217.17,70.636
216.32,71.991
215.43,73.34
216.75,69.276
215.88,70.621
214.98,71.962
214.04,73.297
215.5,69.277
214.59,70.607
213.64,71.933
212.65,73.253
214.25,69.28
213.29,70.593
212.3,71.903
211.27,73.209
213.01,69.283
212,70.58
210.96,71.874
209.88,73.163
211.76,69.287
210.7,70.567
209.61,71.844
208.49,73.116
210.51,69.292
209.41,70.554
208.27,71.813
207.1,73.069
209.25,69.299
208.11,70.542
206.93,71.782
205.72,73.02
208,69.306
206.82,70.53
205.59,71.751
204.33,72.97
206.75,69.314
205.52,70.518
204.25,71.72
202.95,72.919
205.49,69.324
204.22,70.506
202.92,71.688
201.56,72.867
204.24,69.334
202.93,70.495
201.58,71.656
200.18,72.815
202.98,69.345
201.63,70.485
200.24,71.624
198.8,72.761
201.73,69.357
200.33,70.474
198.9,71.591
197.42,72.706
200.47,69.37
199.04,70.464
197.56,71.558
196.04,72.651
199.21,69.384
197.74,70.454
196.22,71.524
194.66,72.595
197.95,69.399
196.44,70.444
194.89,71.491
193.28,72.537
196.69,69.415
195.14,70.435
193.55,71.457
191.91,72.479
195.42,69.431
193.84,70.426
192.21,71.423
190.53,72.42
194.16,69.449
192.54,70.417
190.88,71.388
189.16,72.361
192.89,69.467
191.24,70.409
189.54,71.354
187.78,72.3
191.63,69.486
189.94,70.401
188.21,71.319
186.41,72.239
190.36,69.505
188.64,70.393
186.87,71.283
185.04,72.177
189.09,69.525
187.34,70.385
185.54,71.248
183.67,72.114
187.82,69.546
186.04,70.377
184.21,71.212
182.31,72.05
186.54,69.568
184.74,70.37
182.87,71.176
180.94,71.986
185.27,69.59
183.43,70.363
181.54,71.14
179.57,71.921
184,69.613
182.13,70.356
180.21,71.104
178.21,71.855
182.72,69.637
180.83,70.349
178.88,71.067
176.85,71.789
181.44,69.661
179.52,70.343
177.54,71.03
175.49,71.723
180.16,69.685
178.22,70.336
176.21,70.993
174.13,71.655
178.88,69.711
176.92,70.33
174.88,70.956
172.77,71.587
177.6,69.736
175.61,70.324
173.55,70.919
171.42,71.519
176.31,69.762
174.3,70.318
172.22,70.881
170.06,71.45
175.03,69.789
173,70.313
170.9,70.843
168.71,71.38
173.74,69.816
171.69,70.307
169.57,70.805
167.36,71.311
172.45,69.843
170.38,70.302
168.24,70.768
166.01,71.24
171.16,69.871
169.08,70.296
166.91,70.729
164.66,71.17
169.87,69.899
167.77,70.291
165.59,70.691
163.31,71.098
168.58,69.927
166.46,70.286
164.26,70.653
161.97,71.027
167.28,69.956
165.15,70.281
162.94,70.614
160.63,70.955
165.99,69.985
163.84,70.276
161.61,70.576
159.29,70.883
164.69,70.014
162.53,70.272
160.29,70.537
157.95,70.811
163.39,70.043
161.22,70.267
158.96,70.498
156.61,70.738
162.08,70.073
159.91,70.262
157.64,70.46
155.27,70.665
160.78,70.102
158.59,70.258
156.32,70.421
153.94,70.592
159.48,70.132
157.28,70.253
155,70.382
152.61,70.519
158.17,70.162
155.97,70.248
153.68,70.343
151.28,70.446
156.86,70.192
154.65,70.244
152.36,70.304
149.95,70.372
155.55,70.222
153.34,70.239
151.04,70.265
148.62,70.299
154.24,70.251
152.03,70.235
149.72,70.226
147.3,70.225
152.93,70.281
150.71,70.23
148.4,70.187
145.98,70.152
151.61,70.311
149.39,70.226
147.08,70.148
144.65,70.078
150.29,70.341
148.08,70.221
145.76,70.109
143.33,70.005
148.98,70.371
146.76,70.217
144.45,70.07
142.02,69.931
147.66,70.4
145.44,70.212
143.13,70.031
140.7,69.858
146.33,70.429
144.12,70.207
141.81,69.992
139.39,69.784
145.01,70.459
142.8,70.202
140.5,69.953
138.08,69.711
143.69,70.488
141.49,70.198
139.18,69.914
136.77,69.638
142.36,70.516
140.17,70.193
137.87,69.875
135.46,69.565
141.03,70.545
138.84,70.188
136.56,69.837
134.15,69.493
139.7,70.573
137.52,70.183
135.24,69.798
132.85,69.42
138.37,70.601
136.2,70.177
133.93,69.759
131.55,69.348
137.03,70.628
134.88,70.172
132.62,69.721
130.25,69.277
135.7,70.655
133.56,70.167
131.31,69.683
128.95,69.205
134.36,70.682
132.23,70.161
130,69.645
127.65,69.134
133.02,70.708
130.91,70.155
128.69,69.607
126.35,69.063
131.69,70.734
129.59,70.149
127.38,69.569
125.06,68.993
130.34,70.759
128.26,70.143
126.07,69.531
123.77,68.923
129,70.784
126.93,70.137
124.77,69.493
122.48,68.854
127.66,70.809
125.61,70.131
123.46,69.456
121.19,68.785
126.31,70.832
124.28,70.124
122.15,69.419
119.91,68.717
124.96,70.855
122.95,70.117
120.85,69.381
118.62,68.649
123.61,70.878
121.63,70.111
119.54,69.345
117.34,68.582
122.26,70.9
120.3,70.103
118.24,69.308
116.06,68.515
120.91,70.921
118.97,70.096
116.93,69.271
114.78,68.449
119.56,70.942
117.64,70.088
115.63,69.235
113.5,68.384
118.2,70.962
116.31,70.08
114.32,69.199
112.23,68.319
116.84,70.981
114.98,70.072
113.02,69.163
110.95,68.255
115.49,70.999
113.65,70.064
111.72,69.128
109.68,68.192
114.13,71.017
112.32,70.055
110.42,69.092
108.41,68.129
112.77,71.034
110.99,70.047
109.12,69.057
107.14,68.067
111.4,71.05
109.66,70.037
107.82,69.022
105.87,68.006
110.04,71.066
108.32,70.028
106.52,68.988
104.6,67.946
108.67,71.08
106.99,70.018
105.22,68.953
103.34,67.887
107.31,71.094
105.66,70.008
103.92,68.919
102.07,67.828
105.94,71.106
104.32,69.998
102.62,68.886
100.81,67.771
104.57,71.118
102.99,69.988
101.32,68.852
99.552,67.714
103.2,71.129
101.66,69.977
100.02,68.819
98.292,67.658
101.83,71.139
100.32,69.965
98.724,68.786
97.034,67.603
100.46,71.148
98.985,69.954
97.428,68.754
95.777,67.549
99.086,71.156
97.649,69.942
96.131,68.721
94.522,67.496
97.711,71.164
96.313,69.93
94.835,68.69
93.268,67.444
96.335,71.17
94.977,69.917
93.539,68.658
92.015,67.393
94.958,71.175
93.64,69.905
92.244,68.627
90.763,67.343
93.581,71.179
92.303,69.891
90.949,68.596
89.512,67.294
92.202,71.182
90.965,69.878
89.655,68.565
88.263,67.246
90.822,71.184
89.627,69.864
88.36,68.535
87.014,67.199
89.441,71.185
88.289,69.85
87.067,68.505
85.767,67.153
88.059,71.185
86.951,69.835
85.773,68.476
84.52,67.109
86.677,71.183
85.612,69.82
84.48,68.447
83.275,67.065
85.293,71.181
84.273,69.804
83.187,68.418
82.03,67.023
83.909,71.178
82.934,69.789
81.895,68.389
80.786,66.981
82.524,71.173
81.594,69.773
80.602,68.361
79.543,66.941
81.138,71.167
80.254,69.756
79.31,68.334
78.301,66.902
79.751,71.161
78.914,69.739
78.019,68.306
77.06,66.864
78.363,71.153
77.574,69.722
76.727,68.279
75.819,66.827
76.975,71.144
76.233,69.704
75.436,68.253
74.579,66.792
75.587,71.133
74.893,69.686
74.145,68.227
73.34,66.757
74.197,71.122
73.552,69.667
72.854,68.201
72.101,66.724
72.807,71.109
72.211,69.649
71.564,68.176
70.862,66.692
71.417,71.095
70.869,69.629
70.273,68.151
69.625,66.661
70.026,71.08
69.528,69.61
68.983,68.126
68.387,66.632
68.634,71.064
68.187,69.589
67.693,68.102
67.151,66.604
67.242,71.047
66.845,69.569
66.403,68.078
65.914,66.576
65.85,71.028
65.503,69.548
65.113,68.055
64.678,66.55
64.457,71.009
64.161,69.527
63.824,68.032
63.442,66.526
63.064,70.988
62.819,69.505
62.534,68.009
62.207,66.502
61.671,70.965
61.477,69.483
61.245,67.987
60.971,66.48
60.278,70.942
60.135,69.46
59.955,67.965
59.736,66.459
58.884,70.918
58.793,69.437
58.666,67.944
58.501,66.439
57.49,70.892
57.451,69.414
57.377,67.923
57.266,66.421
56.096,70.865
56.109,69.39
56.088,67.902
56.031,66.403
54.701,70.837
54.767,69.366
54.799,67.882
54.796,66.387
53.307,70.807
53.425,69.341
53.509,67.862
53.561,66.372
51.913,70.777
52.082,69.316
52.22,67.843
52.325,66.358
50.518,70.745
50.74,69.291
50.931,67.824
51.09,66.346
49.124,70.712
49.398,69.265
49.642,67.805
49.855,66.335
47.73,70.678
48.056,69.239
48.353,67.787
48.619,66.325
46.336,70.643
46.714,69.212
47.063,67.769
47.383,66.316
44.942,70.607
45.372,69.185
45.774,67.752
46.147,66.308
43.548,70.569
44.03,69.158
44.484,67.735
44.91,66.301
42.154,70.53
42.689,69.13
43.195,67.718
43.673,66.296
40.761,70.491
41.347,69.102
41.905,67.702
42.435,66.292
39.368,70.45
40.006,69.073
40.615,67.686
41.198,66.289
37.975,70.408
38.665,69.044
39.326,67.67
39.959,66.287
36.583,70.364
37.323,69.015
38.035,67.655
38.72,66.286
35.191,70.32
35.982,68.985
36.745,67.64
37.481,66.286
33.8,70.275
34.642,68.955
35.455,67.626
36.24,66.288
32.409,70.228
33.301,68.925
34.164,67.612
34.999,66.29
31.019,70.181
31.961,68.894
32.873,67.598
33.758,66.294
29.629,70.132
30.621,68.863
31.582,67.584
32.516,66.298
28.24,70.082
29.281,68.831
30.291,67.571
31.273,66.304
26.851,70.032
27.941,68.799
29,67.559
30.029,66.311
25.464,69.98
26.602,68.767
27.708,67.546
28.784,66.319
24.076,69.927
25.263,68.734
26.416,67.534
27.538,66.327
22.69,69.874
23.924,68.702
25.123,67.522
26.292,66.337
21.305,69.819
22.586,68.668
23.831,67.511
25.044,66.348
19.92,69.763
21.247,68.635
22.538,67.5
23.796,66.359
18.536,69.707
19.91,68.601
21.245,67.489
22.546,66.372
17.153,69.649
18.572,68.567
19.951,67.478
21.295,66.385
15.771,69.591
17.235,68.532
18.657,67.468
20.044,66.399
14.39,69.532
15.898,68.497
17.363,67.458
18.791,66.415
13.01,69.471
14.562,68.462
16.069,67.448
17.537,66.431
11.632,69.411
13.226,68.427
14.774,67.439
16.282,66.447
10.254,69.349
11.89,68.391
13.479,67.43
15.026,66.465
8.8772,69.286
10.555,68.355
12.183,67.421
13.768,66.484
7.5017,69.223
9.2198,68.319
10.887,67.412
12.509,66.503
6.1274,69.159
7.8853,68.283
9.5904,67.404
11.249,66.523
4.7543,69.094
6.5514,68.246
8.2935,67.395
9.9877,66.543
3.3824,69.028
5.2178,68.209
6.9962,67.387
8.7249,66.565
2.0119,68.962
3.8847,68.172
5.6985,67.38
7.4608,66.587
0.6427,68.895
2.5521,68.134
4.4003,67.372
6.1953,66.609
359.27,68.827
1.2199,68.097
3.1017,67.365
4.9283,66.632
357.91,68.759
359.89,68.059
1.8026,67.358
3.66,66.656
356.54,68.69
358.56,68.021
0.50304,67.351
2.3902,66.681
355.18,68.621
357.23,67.983
359.2,67.344
1.1189,66.705
353.82,68.551
355.9,67.944
357.9,67.337
359.85,66.731
352.46,68.48
354.57,67.905
356.6,67.331
358.57,66.757
351.1,68.409
353.24,67.867
355.3,67.324
357.3,66.783
349.74,68.337
351.91,67.828
354,67.318
356.02,66.81
348.38,68.265
350.58,67.788
352.7,67.312
354.74,66.837
347.03,68.193
349.25,67.749
351.39,67.306
353.46,66.865
345.68,68.12
347.93,67.71
350.09,67.3
352.18,66.893
344.33,68.047
346.6,67.67
348.78,67.295
350.89,66.921
342.98,67.973
345.27,67.631
347.48,67.289
349.61,66.95
341.63,67.9
343.95,67.591
346.18,67.284
348.32,66.978
340.28,67.825
342.62,67.551
344.87,67.278
347.03,67.007
338.94,67.751
341.3,67.511
343.56,67.273
345.74,67.037
337.6,67.676
339.98,67.471
342.26,67.267
344.45,67.066
336.26,67.601
338.65,67.431
340.95,67.262
343.16,67.096
334.92,67.526
337.33,67.391
339.64,67.257
341.86,67.125
333.58,67.451
336.01,67.35
338.33,67.252
340.56,67.155
332.24,67.376
334.69,67.31
337.02,67.246
339.27,67.185
330.91,67.3
333.37,67.27
335.71,67.241
337.96,67.215
329.58,67.225
332.05,67.229
334.4,67.236
336.66,67.245
328.25,67.149
330.73,67.189
333.09,67.231
335.36,67.275
326.92,67.073
329.41,67.149
331.78,67.226
334.05,67.305
325.6,66.998
328.09,67.108
330.47,67.221
332.75,67.335
324.27,66.922
326.78,67.068
329.16,67.215
331.44,67.365
322.95,66.847
325.46,67.028
327.85,67.21
330.13,67.394
321.63,66.771
324.14,66.987
326.53,67.205
328.81,67.424
320.31,66.696
322.83,66.947
325.22,67.199
327.5,67.453
318.99,66.621
321.51,66.907
323.9,67.194
326.18,67.482
317.68,66.546
320.2,66.866
322.59,67.188
324.87,67.511
316.37,66.471
318.88,66.826
321.27,67.183
323.55,67.539
315.06,66.396
317.57,66.786
319.95,67.177
322.22,67.568
313.75,66.322
316.26,66.746
318.64,67.171
320.9,67.596
312.44,66.248
314.95,66.707
317.32,67.165
319.58,67.623
311.14,66.175
313.64,66.667
316,67.159
318.25,67.65
309.83,66.101
312.33,66.627
314.68,67.153
316.92,67.677
308.53,66.028
311.02,66.588
313.36,67.146
315.59,67.704
307.23,65.956
309.71,66.548
312.04,67.14
314.26,67.729
305.94,65.884
308.4,66.509
310.72,67.133
312.93,67.755
304.64,65.812
307.09,66.47
309.4,67.126
311.59,67.78
303.35,65.741
305.78,66.431
308.08,67.119
310.26,67.804
302.06,65.67
304.48,66.392
306.76,67.112
308.92,67.828
300.77,65.6
303.17,66.354
305.44,67.104
307.58,67.851
299.48,65.531
301.87,66.315
304.11,67.097
306.24,67.874
298.2,65.462
300.56,66.277
302.79,67.089
304.9,67.896
296.91,65.394
299.26,66.239
301.46,67.081
303.55,67.917
295.63,65.326
297.95,66.201
300.14,67.072
302.21,67.938
294.35,65.259
296.65,66.163
298.81,67.064
300.86,67.958
293.07,65.193
295.35,66.126
297.49,67.055
299.51,67.977
291.79,65.127
294.05,66.089
296.16,67.046
298.16,67.996
290.52,65.062
292.74,66.052
294.83,67.036
296.81,68.014
289.25,64.998
291.44,66.015
293.51,67.027
295.45,68.031
287.98,64.935
290.14,65.979
292.18,67.017
294.1,68.047
286.71,64.872
288.84,65.943
290.85,67.007
292.74,68.062
285.44,64.81
287.54,65.907
289.52,66.996
291.39,68.077
284.17,64.75
286.25,65.871
288.19,66.985
290.03,68.09
282.91,64.69
284.95,65.836
286.86,66.974
288.67,68.103
281.64,64.631
283.65,65.801
285.53,66.963
287.3,68.115
280.38,64.572
282.35,65.766
284.2,66.951
285.94,68.125
279.12,64.515
281.06,65.732
282.87,66.939
284.58,68.135
277.86,64.459
279.76,65.698
281.54,66.927
283.21,68.144
276.61,64.404
278.47,65.664
280.21,66.914
281.84,68.152
275.35,64.349
277.17,65.631
278.87,66.901
280.47,68.159
274.1,64.296
275.88,65.597
277.54,66.887
279.1,68.165
272.84,64.244
274.58,65.565
276.21,66.874
277.73,68.17
271.59,64.193
273.29,65.532
274.87,66.859
276.36,68.174
270.34,64.143
272,65.5
273.54,66.845
274.99,68.177
269.09,64.094
270.7,65.468
272.2,66.83
273.61,68.178
267.85,64.046
269.41,65.437
270.87,66.815
272.24,68.179
266.6,63.999
268.12,65.406
269.53,66.799
270.86,68.178
265.36,63.953
266.83,65.375
268.2,66.783
269.48,68.177
264.11,63.908
265.54,65.345
266.86,66.767
268.1,68.174
262.87,63.865
264.25,65.315
265.53,66.75
266.72,68.17
261.63,63.823
262.95,65.285
264.19,66.733
265.34,68.165
260.39,63.781
261.66,65.256
262.85,66.715
263.96,68.159
259.15,63.741
260.37,65.227
261.52,66.697
262.58,68.152
257.91,63.703
259.09,65.198
260.18,66.679
261.2,68.143
256.67,63.665
257.8,65.17
258.84,66.66
259.81,68.134
255.43,63.629
256.51,65.143
257.5,66.641
258.43,68.123
254.2,63.594
255.22,65.115
256.17,66.621
257.04,68.111
252.96,63.56
253.93,65.089
254.83,66.601
255.66,68.097
251.72,63.527
252.64,65.062
253.49,66.581
254.27,68.083
250.49,63.495
251.35,65.036
252.15,66.56
252.88,68.067
249.26,63.465
250.07,65.01
250.81,66.539
251.49,68.05
248.02,63.436
248.78,64.985
249.47,66.517
250.1,68.032
246.79,63.408
247.49,64.96
248.13,66.495
248.71,68.012
245.56,63.382
246.21,64.935
246.79,66.472
247.32,67.992
244.33,63.357
244.92,64.911
245.45,66.45
245.93,67.97
243.1,63.333
243.63,64.888
244.11,66.426
244.54,67.947
241.87,63.31
242.35,64.864
242.77,66.402
243.15,67.922
240.64,63.288
241.06,64.842
241.43,66.378
241.76,67.897
239.41,63.268
239.77,64.819
240.09,66.353
240.37,67.87
238.18,63.249
238.49,64.797
238.75,66.328
238.97,67.842
236.95,63.231
237.2,64.775
237.41,66.303
237.58,67.813
235.72,63.215
235.92,64.754
236.07,66.277
236.19,67.782
234.49,63.2
234.63,64.733
234.73,66.25
234.79,67.75
233.26,63.186
233.34,64.713
233.39,66.224
233.4,67.717
232.03,63.173
232.06,64.693
232.05,66.196
232.01,67.683
230.8,63.161
230.77,64.673
230.71,66.169
230.61,67.648
229.57,63.151
229.49,64.654
229.37,66.141
229.22,67.611
228.34,63.142
228.2,64.635
228.03,66.112
227.83,67.573
227.11,63.134
226.92,64.616
226.69,66.083
226.43,67.534
225.88,63.128
225.63,64.598
225.35,66.054
225.04,67.494
224.65,63.122
224.34,64.581
224.01,66.024
223.65,67.452
223.42,63.118
223.06,64.563
222.67,65.994
222.25,67.41
222.19,63.115
221.77,64.546
221.33,65.964
220.86,67.366
220.96,63.113
220.49,64.53
219.99,65.933
219.47,67.321
219.72,63.112
219.2,64.513
218.65,65.902
218.07,67.275
218.49,63.112
217.91,64.498
217.31,65.87
216.68,67.227
217.26,63.114
216.63,64.482
215.97,65.838
215.29,67.179
216.03,63.116
215.34,64.467
214.63,65.805
213.9,67.129
214.79,63.12
214.05,64.452
213.29,65.772
212.5,67.079
213.56,63.124
212.77,64.438
211.95,65.739
211.11,67.027
212.32,63.13
211.48,64.424
210.61,65.706
209.72,66.974
211.09,63.137
210.19,64.41
209.27,65.672
208.33,66.921
209.85,63.145
208.9,64.397
207.94,65.637
206.94,66.866
208.61,63.154
207.62,64.384
206.6,65.603
205.55,66.81
207.37,63.164
206.33,64.371
205.26,65.568
204.17,66.753
206.13,63.174
205.04,64.358
203.92,65.532
202.78,66.695
204.89,63.186
203.75,64.346
202.59,65.497
201.39,66.636
203.65,63.199
202.46,64.334
201.25,65.461
200.01,66.576
202.41,63.213
201.17,64.323
199.91,65.424
198.62,66.515
201.17,63.227
199.88,64.312
198.58,65.388
197.24,66.453
199.92,63.243
198.59,64.301
197.24,65.351
195.85,66.391
198.68,63.259
197.3,64.29
195.9,65.313
194.47,66.327
197.43,63.276
196.01,64.28
194.57,65.276
193.09,66.263
196.18,63.294
194.72,64.269
193.23,65.238
191.71,66.197
194.93,63.313
193.43,64.26
191.9,65.2
190.33,66.131
193.68,63.332
192.14,64.25
190.56,65.161
188.95,66.064
192.43,63.352
190.85,64.241
189.23,65.122
187.57,65.996
191.18,63.373
189.56,64.231
187.9,65.083
186.19,65.928
189.92,63.395
188.26,64.222
186.56,65.044
184.82,65.859
188.67,63.417
186.97,64.214
185.23,65.005
183.44,65.789
187.41,63.44
185.68,64.205
183.9,64.965
182.07,65.718
186.15,63.464
184.38,64.197
182.57,64.925
180.7,65.647
184.89,63.488
183.09,64.189
181.24,64.885
179.33,65.575
183.63,63.513
181.79,64.181
179.91,64.845
177.96,65.502
182.37,63.538
180.5,64.173
178.58,64.804
176.59,65.429
181.11,63.564
179.2,64.165
177.25,64.763
175.23,65.355
179.84,63.59
177.91,64.158
175.92,64.722
173.86,65.281
178.57,63.617
176.61,64.151
174.59,64.681
172.5,65.206
177.31,63.644
175.31,64.144
173.26,64.64
171.13,65.131
176.04,63.671
174.02,64.136
171.93,64.598
169.77,65.055
174.76,63.699
172.72,64.13
170.61,64.557
168.42,64.979
173.49,63.728
171.42,64.123
169.28,64.515
167.06,64.902
172.22,63.756
170.12,64.116
167.95,64.473
165.7,64.825
170.94,63.785
168.82,64.109
166.63,64.431
164.35,64.748
169.66,63.814
167.52,64.103
165.3,64.389
163,64.67
168.38,63.844
166.22,64.096
163.98,64.346
161.64,64.592
167.1,63.873
164.92,64.09
162.65,64.304
160.3,64.514
165.82,63.903
163.62,64.084
161.33,64.262
158.95,64.435
164.53,63.933
162.31,64.077
160.01,64.219
157.6,64.356
163.25,63.963
161.01,64.071
158.69,64.176
156.26,64.277
161.96,63.993
159.71,64.065
157.37,64.134
154.92,64.198
160.67,64.023
158.4,64.059
156.04,64.091
153.58,64.119
159.38,64.053
157.1,64.052
154.72,64.048
152.24,64.04
158.08,64.083
155.79,64.046
153.41,64.006
150.9,63.96
156.79,64.114
154.49,64.04
152.09,63.963
149.57,63.881
155.49,64.144
153.18,64.034
150.77,63.92
148.23,63.801
154.19,64.174
151.88,64.027
149.45,63.877
146.9,63.722
152.89,64.203
150.57,64.021
148.13,63.834
145.57,63.642
151.59,64.233
149.26,64.015
146.82,63.792
144.25,63.563
150.29,64.263
147.95,64.008
145.5,63.749
142.92,63.484
148.98,64.292
146.64,64.002
144.19,63.706
141.6,63.405
147.67,64.321
145.33,63.995
142.87,63.663
140.28,63.326
146.36,64.35
144.02,63.988
141.56,63.621
138.96,63.247
145.05,64.379
142.71,63.981
140.25,63.578
137.64,63.168
143.74,64.407
141.4,63.975
138.93,63.536
136.32,63.09
142.43,64.435
140.09,63.967
137.62,63.494
135.01,63.012
141.11,64.462
138.77,63.96
136.31,63.451
133.7,62.935
139.79,64.489
137.46,63.953
135,63.409
132.39,62.857
138.47,64.516
136.15,63.945
133.69,63.367
131.08,62.78
137.15,64.542
134.83,63.938
132.38,63.325
129.78,62.704
135.83,64.568
133.52,63.93
131.07,63.283
128.48,62.628
134.5,64.593
132.2,63.922
129.77,63.242
127.17,62.552
133.18,64.618
130.88,63.914
128.46,63.2
125.88,62.477
131.85,64.642
129.57,63.905
127.15,63.159
124.58,62.402
130.52,64.665
128.25,63.897
125.85,63.118
123.28,62.328
129.19,64.688
126.93,63.888
124.54,63.077
121.99,62.255
127.85,64.71
125.61,63.879
123.24,63.036
120.7,62.182
126.52,64.732
124.29,63.87
121.93,62.996
119.41,62.109
125.18,64.753
122.97,63.86
120.63,62.955
118.12,62.038
123.84,64.773
121.65,63.851
119.33,62.915
116.84,61.967
122.5,64.793
120.33,63.841
118.03,62.875
115.56,61.896
121.16,64.811
119.01,63.83
116.72,62.836
114.27,61.827
119.82,64.829
117.69,63.82
115.42,62.796
112.99,61.758
118.47,64.846
116.37,63.809
114.12,62.757
111.72,61.69
117.13,64.862
115.04,63.798
112.82,62.718
110.44,61.623
115.78,64.878
113.72,63.787
111.53,62.679
109.17,61.556
114.43,64.892
112.4,63.775
110.23,62.641
107.9,61.491
113.08,64.906
111.07,63.763
108.93,62.603
106.63,61.426
111.73,64.919
109.75,63.75
107.63,62.565
105.36,61.362
110.37,64.93
108.42,63.738
106.34,62.528
104.09,61.3
109.02,64.941
107.1,63.725
105.04,62.49
102.83,61.238
107.66,64.951
105.77,63.712
103.75,62.453
101.57,61.177
106.3,64.96
104.44,63.698
102.45,62.417
100.3,61.117
104.94,64.968
103.12,63.684
101.16,62.381
99.045,61.058
103.58,64.975
101.79,63.67
99.863,62.345
97.788,61
102.22,64.98
100.46,63.655
98.57,62.309
96.532,60.943
100.86,64.985
99.13,63.64
97.277,62.274
95.277,60.887
99.49,64.989
97.801,63.624
95.985,62.239
